mwo_id,equipment_id,description,status,dm_urgency,hm_priority,assigned_tech,consumed_sku,manual_log,start_date
MWO-2026-9622,EQ-22,Routine check 9622,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9623,EQ-23,Routine check 9623,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9624,EQ-24,Routine check 9624,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9625,EQ-25,Routine check 9625,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9626,EQ-26,Routine check 9626,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9627,EQ-27,Routine check 9627,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9628,EQ-28,Routine check 9628,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9629,EQ-29,Routine check 9629,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9630,EQ-30,Routine check 9630,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9631,EQ-31,Routine check 9631,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9632,EQ-32,Routine check 9632,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9633,EQ-33,Routine check 9633,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9634,EQ-34,Routine check 9634,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9635,EQ-35,Routine check 9635,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9636,EQ-36,Routine check 9636,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9637,EQ-37,Routine check 9637,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9638,EQ-38,Routine check 9638,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9639,EQ-39,Routine check 9639,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9640,EQ-40,Routine check 9640,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9641,EQ-41,Routine check 9641,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9642,EQ-42,Routine check 9642,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9643,EQ-43,Routine check 9643,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9644,EQ-44,Routine check 9644,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9645,EQ-45,Routine check 9645,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9646,EQ-46,Routine check 9646,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9647,EQ-47,Routine check 9647,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9648,EQ-48,Routine check 9648,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9649,EQ-49,Routine check 9649,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9650,EQ-50,Routine check 9650,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9651,EQ-51,Routine check 9651,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9652,EQ-52,Routine check 9652,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9653,EQ-53,Routine check 9653,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9654,EQ-54,Routine check 9654,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9655,EQ-55,Routine check 9655,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9656,EQ-56,Routine check 9656,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9657,EQ-57,Routine check 9657,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9658,EQ-58,Routine check 9658,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9659,EQ-59,Routine check 9659,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9660,EQ-60,Routine check 9660,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9661,EQ-61,Routine check 9661,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9662,EQ-62,Routine check 9662,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9663,EQ-63,Routine check 9663,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9664,EQ-64,Routine check 9664,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9665,EQ-65,Routine check 9665,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9666,EQ-66,Routine check 9666,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9667,EQ-67,Routine check 9667,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9668,EQ-68,Routine check 9668,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9669,EQ-69,Routine check 9669,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9670,EQ-70,Routine check 9670,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9671,EQ-71,Routine check 9671,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9672,EQ-72,Routine check 9672,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9673,EQ-73,Routine check 9673,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9674,EQ-74,Routine check 9674,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9675,EQ-75,Routine check 9675,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9676,EQ-76,Routine check 9676,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9677,EQ-77,Routine check 9677,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9678,EQ-78,Routine check 9678,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9679,EQ-79,Routine check 9679,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9680,EQ-80,Routine check 9680,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9681,EQ-81,Routine check 9681,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9682,EQ-82,Routine check 9682,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9683,EQ-83,Routine check 9683,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9684,EQ-84,Routine check 9684,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9685,EQ-85,Routine check 9685,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9686,EQ-86,Routine check 9686,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9687,EQ-87,Routine check 9687,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9688,EQ-88,Routine check 9688,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9689,EQ-89,Routine check 9689,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9690,EQ-90,Routine check 9690,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9691,EQ-91,Routine check 9691,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9692,EQ-92,Routine check 9692,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9693,EQ-93,Routine check 9693,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9694,EQ-94,Routine check 9694,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9695,EQ-95,Routine check 9695,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9696,EQ-96,Routine check 9696,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9697,EQ-97,Routine check 9697,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9698,EQ-98,Routine check 9698,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9699,EQ-99,Routine check 9699,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9700,EQ-0,Routine check 9700,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9701,EQ-1,Routine check 9701,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9702,EQ-2,Routine check 9702,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9703,EQ-3,Routine check 9703,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9704,EQ-4,Routine check 9704,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9705,EQ-5,Routine check 9705,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9706,EQ-6,Routine check 9706,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9707,EQ-7,Routine check 9707,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9708,EQ-8,Routine check 9708,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9709,EQ-9,Routine check 9709,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9710,EQ-10,Routine check 9710,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9711,EQ-11,Routine check 9711,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9712,EQ-12,Routine check 9712,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9713,EQ-13,Routine check 9713,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9714,EQ-14,Routine check 9714,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9715,EQ-15,Routine check 9715,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9716,EQ-16,Routine check 9716,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9717,EQ-17,Routine check 9717,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9718,EQ-18,Routine check 9718,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9719,EQ-19,Routine check 9719,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9720,EQ-20,Routine check 9720,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9721,EQ-21,Routine check 9721,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9722,EQ-22,Routine check 9722,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9723,EQ-23,Routine check 9723,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9724,EQ-24,Routine check 9724,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9725,EQ-25,Routine check 9725,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9726,EQ-26,Routine check 9726,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9727,EQ-27,Routine check 9727,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9728,EQ-28,Routine check 9728,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9729,EQ-29,Routine check 9729,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9730,EQ-30,Routine check 9730,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9731,EQ-31,Routine check 9731,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9732,EQ-32,Routine check 9732,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9733,EQ-33,Routine check 9733,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9734,EQ-34,Routine check 9734,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9735,EQ-35,Routine check 9735,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9736,EQ-36,Routine check 9736,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9737,EQ-37,Routine check 9737,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9738,EQ-38,Routine check 9738,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9739,EQ-39,Routine check 9739,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9740,EQ-40,Routine check 9740,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9741,EQ-41,Routine check 9741,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9742,EQ-42,Routine check 9742,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9743,EQ-43,Routine check 9743,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9744,EQ-44,Routine check 9744,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9745,EQ-45,Routine check 9745,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9746,EQ-46,Routine check 9746,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9747,EQ-47,Routine check 9747,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9748,EQ-48,Routine check 9748,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9749,EQ-49,Routine check 9749,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9750,EQ-50,Routine check 9750,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9751,EQ-51,Routine check 9751,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9752,EQ-52,Routine check 9752,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9753,EQ-53,Routine check 9753,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9754,EQ-54,Routine check 9754,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9755,EQ-55,Routine check 9755,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9756,EQ-56,Routine check 9756,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9757,EQ-57,Routine check 9757,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9758,EQ-58,Routine check 9758,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9759,EQ-59,Routine check 9759,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9760,EQ-60,Routine check 9760,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9761,EQ-61,Routine check 9761,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9762,EQ-62,Routine check 9762,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9763,EQ-63,Routine check 9763,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9764,EQ-64,Routine check 9764,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9765,EQ-65,Routine check 9765,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9766,EQ-66,Routine check 9766,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9767,EQ-67,Routine check 9767,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9768,EQ-68,Routine check 9768,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9769,EQ-69,Routine check 9769,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9770,EQ-70,Routine check 9770,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9771,EQ-71,Routine check 9771,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9772,EQ-72,Routine check 9772,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9773,EQ-73,Routine check 9773,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9774,EQ-74,Routine check 9774,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9775,EQ-75,Routine check 9775,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9776,EQ-76,Routine check 9776,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9777,EQ-77,Routine check 9777,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9778,EQ-78,Routine check 9778,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9779,EQ-79,Routine check 9779,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9780,EQ-80,Routine check 9780,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9781,EQ-81,Routine check 9781,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9782,EQ-82,Routine check 9782,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9783,EQ-83,Routine check 9783,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9784,EQ-84,Routine check 9784,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9785,EQ-85,Routine check 9785,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9786,EQ-86,Routine check 9786,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9787,EQ-87,Routine check 9787,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9788,EQ-88,Routine check 9788,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9789,EQ-89,Routine check 9789,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9790,EQ-90,Routine check 9790,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9791,EQ-91,Routine check 9791,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9792,EQ-92,Routine check 9792,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9793,EQ-93,Routine check 9793,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9794,EQ-94,Routine check 9794,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9795,EQ-95,Routine check 9795,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9796,EQ-96,Routine check 9796,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9797,EQ-97,Routine check 9797,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9798,EQ-98,Routine check 9798,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9799,EQ-99,Routine check 9799,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9800,EQ-0,Routine check 9800,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9801,EQ-1,Routine check 9801,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9802,EQ-2,Routine check 9802,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9803,EQ-3,Routine check 9803,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9804,EQ-4,Routine check 9804,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9805,EQ-5,Routine check 9805,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9806,EQ-6,Routine check 9806,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9807,EQ-7,Routine check 9807,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9808,EQ-8,Routine check 9808,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9809,EQ-9,Routine check 9809,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9810,EQ-10,Routine check 9810,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9811,EQ-11,Routine check 9811,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9812,EQ-12,Routine check 9812,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9813,EQ-13,Routine check 9813,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9814,EQ-14,Routine check 9814,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9815,EQ-15,Routine check 9815,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9816,EQ-16,Routine check 9816,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9817,EQ-17,Routine check 9817,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9818,EQ-18,Routine check 9818,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9819,EQ-19,Routine check 9819,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9820,EQ-20,Routine check 9820,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9821,EQ-21,Routine check 9821,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9822,EQ-22,Routine check 9822,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9823,EQ-23,Routine check 9823,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9824,EQ-24,Routine check 9824,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9825,EQ-25,Routine check 9825,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9826,EQ-26,Routine check 9826,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9827,EQ-27,Routine check 9827,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9828,EQ-28,Routine check 9828,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9829,EQ-29,Routine check 9829,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9830,EQ-30,Routine check 9830,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9831,EQ-31,Routine check 9831,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9832,EQ-32,Routine check 9832,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9833,EQ-33,Routine check 9833,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9834,EQ-34,Routine check 9834,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9835,EQ-35,Routine check 9835,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9836,EQ-36,Routine check 9836,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9837,EQ-37,Routine check 9837,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9838,EQ-38,Routine check 9838,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9839,EQ-39,Routine check 9839,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9840,EQ-40,Routine check 9840,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9841,EQ-41,Routine check 9841,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9842,EQ-42,Routine check 9842,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9843,EQ-43,Routine check 9843,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9844,EQ-44,Routine check 9844,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9845,EQ-45,Routine check 9845,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9846,EQ-46,Routine check 9846,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9847,EQ-47,Routine check 9847,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9848,EQ-48,Routine check 9848,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9849,EQ-49,Routine check 9849,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9850,EQ-50,Routine check 9850,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9851,EQ-51,Routine check 9851,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9852,EQ-52,Routine check 9852,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9853,EQ-53,Routine check 9853,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9854,EQ-54,Routine check 9854,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9855,EQ-55,Routine check 9855,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9856,EQ-56,Routine check 9856,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9857,EQ-57,Routine check 9857,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9858,EQ-58,Routine check 9858,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9859,EQ-59,Routine check 9859,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9860,EQ-60,Routine check 9860,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9861,EQ-61,Routine check 9861,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9862,EQ-62,Routine check 9862,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9863,EQ-63,Routine check 9863,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9864,EQ-64,Routine check 9864,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9865,EQ-65,Routine check 9865,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9866,EQ-66,Routine check 9866,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9867,EQ-67,Routine check 9867,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9868,EQ-68,Routine check 9868,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9869,EQ-69,Routine check 9869,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9870,EQ-70,Routine check 9870,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9871,EQ-71,Routine check 9871,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9872,EQ-72,Routine check 9872,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9873,EQ-73,Routine check 9873,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9874,EQ-74,Routine check 9874,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9875,EQ-75,Routine check 9875,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9876,EQ-76,Routine check 9876,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9877,EQ-77,Routine check 9877,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9878,EQ-78,Routine check 9878,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9879,EQ-79,Routine check 9879,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9880,EQ-80,Routine check 9880,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9881,EQ-81,Routine check 9881,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9882,EQ-82,Routine check 9882,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9883,EQ-83,Routine check 9883,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9884,EQ-84,Routine check 9884,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9885,EQ-85,Routine check 9885,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9886,EQ-86,Routine check 9886,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9887,EQ-87,Routine check 9887,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9888,EQ-88,Routine check 9888,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9889,EQ-89,Routine check 9889,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9890,EQ-90,Routine check 9890,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9891,EQ-91,Routine check 9891,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9892,EQ-92,Routine check 9892,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9893,EQ-93,Routine check 9893,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9894,EQ-94,Routine check 9894,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9895,EQ-95,Routine check 9895,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9896,EQ-96,Routine check 9896,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9897,EQ-97,Routine check 9897,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9898,EQ-98,Routine check 9898,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9899,EQ-99,Routine check 9899,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9900,EQ-0,Routine check 9900,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9901,EQ-1,Routine check 9901,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9902,EQ-2,Routine check 9902,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9903,EQ-3,Routine check 9903,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9904,EQ-4,Routine check 9904,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9905,EQ-5,Routine check 9905,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9906,EQ-6,Routine check 9906,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9907,EQ-7,Routine check 9907,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9908,EQ-8,Routine check 9908,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9909,EQ-9,Routine check 9909,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9910,EQ-10,Routine check 9910,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9911,EQ-11,Routine check 9911,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9912,EQ-12,Routine check 9912,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9913,EQ-13,Routine check 9913,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9914,EQ-14,Routine check 9914,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9915,EQ-15,Routine check 9915,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9916,EQ-16,Routine check 9916,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9917,EQ-17,Routine check 9917,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9918,EQ-18,Routine check 9918,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9919,EQ-19,Routine check 9919,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9920,EQ-20,Routine check 9920,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9921,EQ-21,Routine check 9921,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9922,EQ-22,Routine check 9922,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9923,EQ-23,Routine check 9923,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9924,EQ-24,Routine check 9924,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9925,EQ-25,Routine check 9925,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9926,EQ-26,Routine check 9926,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9927,EQ-27,Routine check 9927,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9928,EQ-28,Routine check 9928,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9929,EQ-29,Routine check 9929,UNASSIGNED,Normal,Normal,,,,
MWO-2026-9930,EQ-30,Routine check 9930,UNASSIGNED,Normal,Normal,,,,
